ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2022,PR,4100707,58.08,97.4618,100,68.76,71,6.06,21,13.7
2022,PR,4105409,58.8,76.8226,100,71.32,51,25.13,59,6.32
2022,PR,4106100,66.55,96.478,100,81.22,69,20.04,60,24.07
2022,PR,4107538,69.27,91.9806,100,91.68,65,37.3,63,10.92
2022,PR,4117305,58.4,60.5525,100,75.16,83,11.43,83,13.08
2022,PR,4119202,62.73,96.5263,100,68.44,70,20,55,15.22
2022,PR,4126306,53.08,71.8547,100,60.42,44,8.63,75,4.82
2022,SC,4203303,60.09,85.83,100,70.74,58,18.2,71,6.66
2022,SC,4206405,61.33,86.8416,100,59.18,91,32.84,48,6.17
2022,SC,4209904,60.52,95.3364,100,56.77,83,20.61,60,7.77
2022,SC,4216602,74.59,100,100,92.37,89,48.3,79,5.92
2022,SC,4217907,52.79,73.0986,100,33.72,83,20.51,62,10.23
2022,SC,4219408,59.63,87.2374,100,81.6,21,3.7,80,19.58
2022,RS,4300604,69.38,100,100,83.81,87,34.99,65,5.34
2022,RS,4302204,68.14,97.6456,100,97.05,70,27.11,47,7.17
2022,RS,4305173,50.9,72.4073,100,65.64,14,6.19,57,5.45
2022,RS,4308201,72.23,97.7105,100,91.77,70,42.87,79,8.63
2022,RS,4309126,50.63,86.5031,100,10.73,80,13.77,54,24.82
2022,RS,4310405,53.27,75.8901,100,52.73,35,18.45,62,7.78
2022,RS,4310801,68.74,100,100,86.8,54,32.78,85,5.07
2022,RS,4312005,55.12,78.6495,100,38.98,23,30.83,60,26.9
2022,RS,4314076,54.99,83.635,100,88.23,6,1.26,39,8.3
2022,RS,4314704,56.7,92.0681,100,56.92,21,24.68,61,4.8
2022,RS,4316402,65.72,91.2619,100,77.27,61,31.48,86,5.91
2022,RS,4321436,68.01,99.7231,100,87.63,77,24.75,56,12.96
2022,RS,4321832,61.54,70.9887,100,92.34,76,0.44,69,24.14
2022,RS,4323358,46.02,82.2726,100,21.07,52,2.94,20,24.04
2022,MS,5006200,60.84,87.5149,100,83.12,45,16.39,61,5.49
2022,MT,5100508,45.69,60.6298,100,45.78,14,3.96,76,4.16
2022,MT,5102603,17.49,30.4894,0,32.12,27,3.21,61,2.17
2022,MT,5103304,57.82,67.5438,100,81.08,74,4.76,77,7.31
2022,MT,5103452,58.09,90.3006,100,78.43,31,11.44,22,19
2022,MT,5105200,58.59,77.8269,100,71.03,72,17.17,40,14.51
2022,MT,5105580,52.46,64.7572,100,78.94,21,1.35,73,4.39
2022,MT,5106232,64.67,92.6702,100,87.93,45,25.11,61,8.15
2022,GO,5211800,59,86.065,100,72.61,85,14.57,33,5.53
2022,GO,5217708,56.69,84.6518,100,76.93,41,15.28,25,6.37
2022,GO,5222005,60.25,72.6384,100,84.82,64,15.79,72,4.46
2021,RO,1100809,50.42,62.2474,100,55.11,60,5.51,65,6.41
2021,AM,1300631,22.02,50.8245,0,38.54,22,0.66,60,7.52
2021,AM,1303908,22.31,43.2005,0,25.95,72,0.08,89,2.52
2021,PA,1501907,21.75,35.703,0,32.32,78,0.28,76,1.73
2021,PA,1506401,29.6,90.8971,0,37.05,53,1.95,48,4.9
2021,PA,1507474,52.62,68.8619,100,46.98,90,0.15,90,8.77
2021,PA,1507953,49.7,91.5242,100,41.12,31,2.1,58,4.38
2021,TO,1702554,51.26,84.1622,100,60.91,61,0.94,17,4.09
2021,TO,1709302,63.87,92.6298,100,82.2,85,10.61,77,5.84
2021,TO,1718006,49.29,75.3474,100,59.54,5,0.9,61,8.03
2021,MA,2106631,41.08,42.2464,100,19.74,72,0.28,80,7.42
2021,MA,2107902,40.54,60.6934,100,39.01,8,1.56,25,4
2021,MA,2108801,25.85,69.8432,0,30.79,66,0.08,63,2.73
2021,MA,2112274,47.84,64.7791,100,33.74,74,5.72,53,13.14
2021,PI,2203206,29.54,68.0782,0,53.51,59,0.26,61,4.48
2021,PI,2210953,43.32,59.1455,100,37.82,4,0.11,59,17.49
2021,CE,2301950,50.95,95.7726,100,43.82,40,1.92,40,9.05
2021,CE,2310704,51.94,77.856,100,47.55,49,6.97,73,8.11
2021,CE,2311405,53.23,69.5607,100,48.32,84,14.75,59,6.55
2021,CE,2313351,43.55,62.5122,100,30.63,31,2.16,69,5.26
2021,RN,2403301,45.8,81.8407,100,33.77,4,13.95,24,9.02
2021,RN,2404002,52.74,88.7187,100,53.16,9,11.5,53,12.8
2021,RN,2406106,48.26,66.714,100,51.58,16,8.24,64,5.61
2021,PB,2501609,47.96,72.7797,100,38.21,39,6.64,68,4.94
2021,PB,2504306,54.57,82.4428,100,66.02,36,10.57,53,5
2021,PB,2513356,27.13,58.4858,0,40.34,85,2.07,21,21.47
2021,PE,2605806,52.43,87.5751,100,42.16,56,6,74,4.93
2021,PE,2609006,50.19,76.5331,100,41.7,80,3.36,55,4.02
2021,PE,2611903,55.84,90.9695,100,57.24,90,8,22,9.75
2021,AL,2700102,42.84,46.9353,100,34.37,52,1.21,72,5.07
2021,AL,2704906,56.24,84.7314,100,65.17,44,0.41,64,22.19
2021,BA,2906808,44.56,51.234,100,46.87,63,1.64,36,5.15
2021,BA,2910727,61.45,96.1281,100,73.97,90,8.44,50,8.24
2021,BA,2923902,50.63,73.9306,100,50.96,38,15.6,41,5.38
2021,BA,2925907,37.13,38.7066,100,26.36,19,0.03,67,2.79
2021,BA,2931301,53.47,85.6794,100,49.12,83,1.6,62,4.55
2021,MG,3101805,57.38,95.238,100,61.76,69,7.76,19,20.7
2021,MG,3103207,60.5,89.1082,100,59.64,65,6.91,76,32.67
2021,MG,3104106,57.46,96.9486,100,49.84,73,17.52,48,7.02
2021,MG,3110400,33.77,67.5087,0,59.71,65,9.82,28,27.16
2021,MG,3110707,62.04,90.5757,100,69.6,69,17.67,77,10.03
2021,MG,3117876,71.15,99.5125,100,87.96,94,25.49,20,44.91
2021,MG,3120607,56.97,82.134,100,69.89,65,6.63,43,15.2
2021,MG,3123304,30.3,57.5668,0,54.54,64,1.89,59,18.35
2021,MG,3129657,54.8,84.4431,100,73.72,17,0.69,26,28.88
2021,MG,3147956,42.91,57.17,100,35.63,19,0.02,60,12.78
2021,MG,3149150,47.62,71.2874,100,36.22,67,0.41,57,8.35
2021,MG,3151404,62.15,91.6431,100,70.97,89,19.5,49,8.13
2021,MG,3154150,53.49,76.781,100,56.44,69,8.29,43,10.64
2021,MG,3154705,65.9,97.7774,100,74.71,48,21.67,80,25.31
2021,MG,3162559,50.84,70.1912,100,46.36,58,5.36,79,6.54
2021,RJ,3300902,52.87,78.6784,100,48.03,64,9.41,65,6.62
2021,RJ,3303401,69.44,93.8864,100,86.98,85,24.25,87,15.42
2021,RJ,3306305,69.35,99.9233,100,81.72,78,31.34,83,9.16
2021,SP,3502804,70.67,99.2189,100,87.38,85,30.18,81,11.22
2021,SP,3507308,69.12,97.6527,100,77.56,77,34.66,76,15.69
2021,SP,3507704,58.76,97.7677,100,58.74,68,11.01,51,13.3
2021,SP,3507902,64.18,94.15,100,80.14,83,11.81,55,18.61
2021,SP,3510203,55.88,90.4887,100,63.4,22,11.33,69,6.55
2021,SP,3514924,57.15,99.7772,100,60.87,35,17.69,23,13.74
2021,SP,3516903,59.15,90.3111,100,71.82,72,4.66,56,11.84
2021,SP,3525854,64.6,99.4648,100,69.69,69,15.13,76,22.24
2021,SP,3529104,54.7,97.0441,100,62.9,19,0.39,31,24.46
2021,SP,3530904,63.8,96.138,100,60.95,66,18.16,78,29.18
2021,SP,3532900,59.48,97.7962,100,62.2,74,19.38,25,11.16
2021,SP,3537156,63.5,96.8256,100,75.24,21,14.56,73,33.07
2021,SP,3540309,61.38,90.623,100,76.79,50,6.25,76,19.95
2021,SP,3543204,63.81,97.5569,100,70.17,72,13.42,55,28.32
2021,SP,3543501,53.77,78.9407,100,57.14,51,16.67,23,14.37
2021,SP,3543808,58.57,95.5777,100,61.57,60,7.44,72,10.34
2021,SP,3549409,66.48,99.6476,100,75.82,78,27.5,70,7.8
2021,SP,3551405,50.85,96.3453,100,37.45,52,3.24,49,5.04
2021,SP,3552205,69.42,99.8496,100,87.16,94,29.62,62,6.58
2021,PR,4100509,50.83,82.3374,100,52.67,41,4.33,44,6.92
2021,PR,4103107,51.1,65.9887,100,45.7,73,12.74,57,7.72
2021,PR,4103503,60.04,91.925,100,69.69,47,12.5,74,11.9
2021,PR,4110805,49.11,54.3246,100,57.42,46,1.16,66,15.38
2021,PR,4113007,58.33,96.297,100,57.78,50,14.61,63,10.91
2021,PR,4114906,56.74,82.9993,100,63.66,43,5.13,78,17.54
2021,PR,4122651,54.03,60.6986,100,72.32,60,2.76,49,22.37
2021,PR,4124053,59.65,97.2814,100,68.43,54,13.59,62,4.3
2021,SC,4201208,61.95,68.5168,100,65.45,90,36.15,61,14.75
2021,SC,4201950,70.85,98.189,100,86.74,65,43.59,72,9.32
2021,SC,4202073,64.76,97.2328,100,86.48,70,8.41,81,8.91
2021,SC,4205803,60.47,85.0344,100,62.67,82,12.71,89,10.93
2021,SC,4206702,54.39,89.2601,100,31.67,75,17.96,78,4.5
2021,SC,4207205,51.76,62.7664,100,42.63,57,15.59,88,10.53
2021,SC,4208807,69.43,99.0116,100,86.66,67,21.09,92,20.01
2021,SC,4212239,53.15,61.094,100,51.68,78,15.32,55,15.65
2021,SC,4212908,63.33,97.167,100,69.04,74,25.16,59,7.31
2021,SC,4214904,68.74,67.1318,100,86.95,74,51.12,63,22.2
2021,RS,4303004,59.77,90.5676,100,66.05,43,17.57,80,8.19
2021,RS,4303400,43.66,48.6103,100,45.41,10,12.14,52,5.52
2021,RS,4304853,51.76,48.3418,100,35.19,70,18.1,69,38.73
2021,RS,4306304,49.02,56.0057,100,25.53,85,14.75,78,16.29
2021,RS,4311106,49.37,61.2539,100,64.85,21,2.99,59,9.62
2021,RS,4313805,48.3,67.1906,100,53.49,10,6.8,56,10.93
2021,RS,4317756,61.34,96.6995,100,83.29,12,0.87,81,25.47
2021,RS,4318481,60.2,96.441,100,66.86,11,31.03,42,15.66
2021,RS,4319752,63.89,86.911,100,74.24,22,25.39,51,44.93
2021,RS,4321329,52.78,81.8678,100,63.58,4,15.85,41,8.34
2021,RS,4322327,54.99,63.8998,100,45.91,87,13.86,77,22.62
2021,MS,5007703,52.96,84.4741,100,43.39,67,5.75,72,7.17
2021,MT,5105580,53.24,65.427,100,80.98,19,2.05,70,7.63
2021,MT,5106000,60.12,85.0894,100,86.93,24,13.53,57,13.16
2021,GO,5203575,24.05,46.3333,0,51.62,27,3.15,57,5.61
2021,GO,5206305,44.25,91.7072,0,89.89,48,4.75,74,26.03
2021,GO,5218052,58.51,90.2388,100,77.28,8,11.82,68,12.92
2024,RO,1101450,38.84,44.4011,50,42.14,41,30.98,47,45.56
2024,AC,1200807,45.48,59.7812,100,48.23,27,6.32,71,25.78
2024,AM,1300060,22.62,70.8951,0,33.36,32,4.62,30,13.15
2024,AM,1301209,43.96,66.7813,100,44.77,66,8.41,67,5.42
2024,AM,1303809,17.88,46.4642,0,39.56,27,5.46,19,5.32
2024,PA,1505437,52.37,80.324,100,64.18,26,24.63,78,11.46
2024,PA,1508407,47.37,86.8935,100,52.09,33,20.28,32,9.65
2024,AP,1600212,25.21,54.2277,0,47.62,4,7.99,61,21.16
2024,TO,1700301,41.91,86.8405,50,38.79,4,4.63,62,22.04
2024,TO,1718881,34.78,64.1685,0,62.66,21,5.14,70,55.03
2024,MA,2105708,51.14,83.2186,100,49.88,60,9.74,52,8.72
2024,MA,2110005,50.2,67.1531,100,39.82,59,12.03,82,19.48
2024,MA,2111763,39.54,72.5172,100,32.32,5,19.02,10,6.65
2024,MA,2111953,37,65.7482,50,37.24,5,15.23,61,29.48
2024,PI,2201903,57.26,84.4998,100,69.23,34,60.55,48,24.74
2024,PI,2202174,21.92,46.8501,0,22.59,2,15.49,51,19.64
2024,PI,2202851,36.56,35.4859,100,28.14,10,29.44,11,34.84
2024,PI,2206357,18.44,35.0735,0,22.33,5,0.64,71,22.46
2024,PI,2206670,45.69,51.1235,100,40.15,41,0.61,73,22.91
2024,PI,2206902,33.85,58.2363,50,42.01,19,4.57,45,16.19
2024,PI,2208106,34.09,41.4676,100,25.28,4,7.59,67,13.01
2024,CE,2303303,50.03,60.7495,100,31.68,45,12.49,72,25.96
2024,CE,2305100,75.91,91.5366,50,100,64,55.81,13,100
2024,CE,2305605,29.46,59.9448,0,37.56,57,19.94,14,28.54
2024,CE,2306306,57.63,89.2117,100,43.41,32,20.26,46,23.43
2024,CE,2308203,65.75,86.5442,100,52.43,56,35.43,36,41.27
2024,CE,2310100,56.6,88.4144,100,39.89,27,4.5,39,24.18
2024,RN,2409100,42.53,92.3001,0,31.14,19,24.94,57,17.53
2024,RN,2410900,51.31,86.5608,50,37.83,46,11.9,73,19.67
2024,PB,2502102,49.42,94.4068,50,40.25,49,13.88,28,18.95
2024,PB,2504355,45.89,84.7463,0,59.31,53,0.23,72,36.42
2024,PB,2516904,48.66,91.5321,0,43.88,52,39.34,64,16.25
2024,PE,2603926,22.59,27.7401,0,23.95,62,12.83,66,19.71
2024,PE,2606309,43.36,61.1272,100,31.49,62,1.32,42,20.82
2024,PE,2607752,62.66,99.994,100,61.01,61,5.94,24,22.06
2024,PE,2611507,58.51,92.191,100,42.04,61,6.86,48,13.91
2024,SE,2803005,59.14,91.0509,100,61.19,21,6.27,70,9.5
2024,BA,2901908,51.97,72.2442,100,46.68,46,6.58,35,18.32
2024,BA,2906600,27.45,65.6333,0,43.32,1,8.75,7,14.9
2024,BA,2908002,45.98,87.0032,50,56,60,3.58,55,11.32
2024,BA,2908903,40.65,91.0934,0,32.91,52,4.28,53,8.85
2024,BA,2918456,24.26,24.1123,50,22.83,5,3.9,67,10.06
2024,BA,2919306,33.57,53.8507,0,60.57,53,2.48,80,31.33
2024,BA,2933257,27.4,24.1692,50,27.08,8,0.93,76,24.31
2024,MG,3105103,49.85,88.3494,100,57.47,20,14.48,57,16.57
2024,MG,3106309,64.53,96.3445,100,58.63,49,33.49,12,26.53
2024,MG,3111101,55.09,80.3883,100,32.41,54,55.12,40,43.84
2024,MG,3114808,47.44,72.2894,50,47.94,1,11.32,54,44.38
2024,MG,3115607,53.33,91.2901,0,66.54,30,41.02,22,100
2024,MG,3123809,52.73,86.9007,100,50.55,9,6.43,60,39
2024,MG,3127008,62.69,99.6729,50,58.94,64,49.27,7,46.95
2024,MG,3130408,62.14,97.7863,50,53.23,46,63.3,54,20.57
2024,MG,3134202,64.43,97.5538,100,38.47,58,73.07,21,41.35
2024,MG,3134509,47.21,85.4103,0,59.23,17,53.37,55,46.01
2024,MG,3142007,55.31,89.6988,100,46.76,14,23.08,62,28.51
2024,MG,3145505,57.6,98.7503,0,71.99,3,15,61,95.57
2024,MG,3146503,64.15,89.771,100,55.47,15,51.55,68,23.98
2024,MG,3157005,60.58,82.9114,100,66.38,56,33.42,68,22.81
2024,MG,3157203,68.57,97.0762,100,72.25,29,62.96,53,25.19
2024,MG,3157252,47.62,85.3896,50,45.07,14,2.75,62,22.89
2024,MG,3162302,49.75,81.3501,50,54.67,0,15,65,33.33
2024,MG,3169356,63.33,95.4016,100,68.05,52,82.62,51,18.38
2024,MG,3169703,37.74,83.2503,0,49.65,45,19.07,41,24.21
2024,MG,3170503,68.22,95.5724,50,51.13,52,61.33,66,64.37
2024,ES,3203908,57.66,79.0557,100,61.62,24,28.53,49,44.16
2024,RJ,3303955,72.56,99.4986,100,67.9,43,45.55,78,27.91
2024,SP,3502606,50.74,92.5389,50,63.35,26,0.18,60,60.62
2024,SP,3512308,71.52,94.6104,100,62.84,66,77.89,51,39.01
2024,SP,3514700,58.8,91.7167,100,63.37,25,0.6,33,47.66
2024,SP,3515905,59.45,92.9766,50,59.8,60,4.63,72,72.57
2024,SP,3516804,56.83,98.2502,50,58.42,33,2.16,61,46.37
2024,SP,3518107,57.33,92.8865,0,58.06,42,59.37,74,68.9
2024,SP,3519402,62.57,98.8192,50,70.55,63,22.92,61,33.52
2024,SP,3522802,45.2,81.6618,50,47.08,19,55.22,19,17.53
2024,SP,3528304,65.02,91.5629,100,64.13,60,8.72,47,62.27
2024,SP,3531506,59.84,98.5879,50,59.18,44,62.34,27,13.61
2024,SP,3533809,78.61,95.2805,100,68.66,11,49.31,67,100
2024,SP,3547106,77.37,99.7735,100,63.39,27,55.28,50,83
2024,SP,3547650,64.64,94.5113,50,53.26,49,15.12,77,88.97
2024,SP,3554607,50.67,83.6071,0,53.95,2,48.69,55,60.24
2024,PR,4110409,71,95.3708,100,63.5,65,50.93,53,33.11
2024,PR,4114302,70,77.7576,100,62.1,60,75.11,74,20.86
2024,PR,4117602,56.63,92.7191,100,48.02,60,55.75,50,11.02
2024,PR,4127858,52.44,63.4168,100,49.43,53,22.35,68,13.4
2024,PR,4128401,71.64,95.3262,100,64.28,52,75.14,5,33.63
2024,SC,4202008,90.3,99.9972,100,100,65,100,78,55.8
2024,SC,4203808,60.16,81.9606,100,57.68,60,54.31,66,12.34
2024,SC,4204152,70.48,66.0964,100,72.52,57,55.24,17,69.93
2024,SC,4204178,48.5,36.6011,100,59.89,39,9.17,58,45.1
2024,SC,4213005,67.27,88.2359,50,59.83,57,53.15,27,83.38
2024,SC,4218301,66.32,92.8437,100,48.48,66,50.16,67,17.18
2024,RS,4301636,83.55,100,100,77.61,59,81.84,61,61.8
2024,RS,4302352,70.85,95.6367,100,64.99,25,53.92,73,25.64
2024,RS,4304408,78.26,97.8077,100,62.65,62,98.28,75,28.65
2024,RS,4305371,49.36,57.4846,50,34.89,9,8.28,58,71.25
2024,RS,4306551,65.11,95.7,100,16.38,55,0,35,100
2024,RS,4312617,37.57,38.7982,50,48.72,6,45.1,49,34.04
2024,RS,4313011,65.07,69.771,100,61.09,33,51.69,32,47.86
2024,RS,4317400,56.42,91.1091,100,59.17,38,42.85,78,15.89
2024,MS,5001243,24.17,55.3983,0,35.5,47,3.13,56,13.53
2024,MS,5006408,52.24,79.5933,100,54.38,12,54.77,29,35.85
2024,MT,5103106,40.2,68.8169,0,63.19,49,78.1,40,23.34
2024,MT,5106422,50.4,64.8942,100,58.25,46,44.34,67,8.93
2024,GO,5200308,66.24,94.3303,100,75,51,6.91,80,42.84
2024,GO,5201454,46.68,82.1072,100,62.02,5,2.74,34,33.2
2024,GO,5210208,59.86,92.8774,100,63.4,66,76.99,6,16.22
2024,GO,5211909,63.53,94.0909,100,70.4,49,63.51,74,24.91
2023,RO,1100049,66.84,82.9266,100,89.77,75,26.77,86,6.95
2023,RO,1101476,30.29,47.7427,0,82.85,39,8.28,13,13.55
2023,AC,1200385,52.8,64.261,100,70.18,42,1.91,72,10.06
2023,AM,1300508,25.58,40.0948,0,53.28,49,0.31,77,8.04
2023,RR,1400209,48.69,58.2342,100,49.86,55,2.51,79,5.96
2023,PA,1501576,47.72,67.0696,100,46.54,34,0.65,76,5.78
2023,PA,1503200,56.86,75.6464,100,65.38,87,12.17,59,4.07
2023,PA,1503457,48.77,50.8167,100,54.43,70,3.36,69,6.18
2023,PA,1503754,20.03,40.6705,0,41.32,28,1.75,47,3.46
2023,PA,1504109,53.07,82.6465,100,45.29,66,13.13,55,5.13
2023,PA,1507300,49.42,52.1322,100,45.34,88,7.57,78,4.46
2023,TO,1703826,57.67,97.2822,100,59.69,45,0.68,47,31.86
2023,TO,1706506,53.92,67.5304,100,72.81,27,1.33,73,17.87
2023,TO,1707108,31.83,75.4156,0,53.53,43,0.98,82,8.89
2023,TO,1712504,26.98,55.092,0,46.92,41,1.09,71,13.54
2023,TO,1715259,36.53,75.556,0,76.13,1,1.89,86,28.02
2023,TO,1720200,44.59,85.3869,100,2.9,63,4.15,73,4.72
2023,MA,2104305,31.68,59.4874,0,70.48,52,0.16,67,8.18
2023,MA,2106326,51.13,90.5392,100,57.22,16,0.88,54,3.94
2023,MA,2109700,26.56,54.026,0,42.21,32,5.45,82,11.22
2023,PI,2202737,49.5,60.0603,100,65.5,28,5.42,35,15.45
2023,PI,2206696,36.49,40.7267,100,26.62,2,0.48,57,6.94
2023,PI,2207504,23.26,50.312,0,42.37,9,1.52,87,4.71
2023,PI,2208908,34.39,66.7653,0,69.26,54,1.54,84,10.14
2023,CE,2300606,62.09,91.0772,100,88.23,69,1.02,59,15.35
2023,CE,2302800,58.27,77.5174,100,67.47,87,8.62,77,6.18
2023,CE,2306108,54.03,69.4645,100,56.02,85,6.33,71,7.84
2023,CE,2306306,55.87,94.4333,100,59.39,31,10.51,58,9.42
2023,RN,2401404,55.51,92.4007,100,70.76,35,15.81,6,7.08
2023,RN,2401859,26.97,98.3847,0,5.51,55,0.12,90,3.31
2023,RN,2402808,29.7,81.6171,0,41.76,69,4.35,22,12.21
2023,RN,2405603,52.97,88.5391,100,60.05,27,10.67,28,8.94
2023,RN,2410405,24.36,52.6819,0,46.24,13,0.31,77,8.9
2023,RN,2412401,57.02,93.7502,100,35.84,31,30.15,72,18.28
2023,RN,2412807,54.21,80.6907,100,43.52,60,19.71,64,8.1
2023,PB,2503902,48.69,60.7925,100,50.77,24,13.12,58,10.27
2023,PB,2504306,53.21,84.6364,100,61.22,19,12.22,52,4.75
2023,PB,2504801,30.62,84.605,0,55.02,44,4.01,33,2.84
2023,PB,2512606,32.65,87.8969,0,48.29,27,4.23,50,23.9
2023,PE,2604205,58.56,97.9629,100,68.85,82,1.16,47,6.48
2023,PE,2611408,55.3,99.1731,100,55.75,55,20.74,4,3.01
2023,PE,2612208,63.34,88.5647,100,79.28,89,14.69,74,4.67
2023,PE,2613800,57.63,99.8529,100,69.11,81,0.91,28,6.24
2023,AL,2703205,47.4,69.1764,100,38.13,53,0.03,81,2.92
2023,SE,2805208,54.23,93.2993,100,73.66,18,1.92,25,11
2023,BA,2906303,35.09,82.9726,0,65.58,45,5.55,62,8.28
2023,BA,2906907,50.27,44.8978,100,61.16,80,1,82,8.09
2023,BA,2907558,25.53,66.3866,0,21.65,69,0.1,79,9.42
2023,BA,2912905,53.16,80.8405,100,55.37,56,1.5,78,4.43
2023,BA,2915403,27.7,57.2889,0,60.64,4,0.44,79,10.35
2023,BA,2916203,47.86,88.063,100,41.22,29,6.67,25,4.03
2023,BA,2921302,49.02,70.3786,100,54.9,6,5.01,72,7.52
2023,BA,2922102,50.34,56.8602,100,58.55,39,6.45,84,7.22
2023,BA,2924652,49.05,70.4079,100,46.07,65,7.78,36,6.05
2023,BA,2925709,17.84,36.7237,0,44.46,2,11.47,4,4.95
2023,BA,2929800,56.47,74.5205,100,63.54,68,13.36,68,7.95
2023,BA,2930758,25.38,42.4764,0,43.13,62,0.17,80,10.87
2023,BA,2931053,49.04,63.5186,100,55.1,64,10.68,18,6.07
2023,BA,2933208,66.86,99.9931,100,90.78,86,1.42,62,26.41
2023,MG,3100609,51.81,59.0472,100,60.08,48,10.52,74,8.27
2023,MG,3107703,66.65,97.1816,100,81.9,88,15.43,57,22.19
2023,MG,3112109,63.87,95.8352,100,64.03,58,30.39,58,20.63
2023,MG,3120706,50.04,98.6993,0,91.53,65,23.35,49,35.49
2023,MG,3129509,67.55,89.9232,100,87.33,76,23.71,61,22.48
2023,MG,3138609,63.18,87.9634,100,73.65,66,24.9,66,12.09
2023,MG,3144706,61.88,94.3048,100,77.38,70,19.78,33,9.55
2023,MG,3146503,60.79,92.2327,100,75.06,21,19.78,75,10.23
2023,MG,3147501,62.39,88.5271,100,72.03,64,18.61,20,39.05
2023,MG,3150901,30.78,81.2219,0,43.1,2,27.71,42,6.89
2023,MG,3157252,53.25,94.6602,100,57.3,16,0.85,70,7.39
2023,MG,3159001,69.46,78.0435,100,90.81,70,45.84,49,23.52
2023,MG,3161007,57.7,85.6898,100,65.71,29,14.15,70,15.57
2023,MG,3166204,60.17,97.3683,100,70.04,57,18.38,31,12.03
2023,ES,3200904,53.6,73.9049,100,69.39,33,11.56,43,8.82
2023,ES,3202553,60.29,96.1314,100,69.59,20,17.55,60,19.69
2023,ES,3205069,66.28,99.5297,100,90.56,20,17.76,76,23.59
2023,ES,3205200,70.94,100,100,91.74,71,29.82,87,10.82
2023,RJ,3303708,63.59,94.9545,100,81.51,71,22.33,35,10.4
2023,SP,3500808,63.44,99.8502,100,73.17,61,16.18,57,18.74
2023,SP,3503307,71.93,99.5741,100,90.13,76,36.36,87,9.23
2023,SP,3509254,65.94,96.9533,100,90.16,51,18.74,61,15.34
2023,SP,3509452,66.79,98.7401,100,87.38,43,32.56,39,17.49
2023,SP,3513850,60.51,98.4269,100,86.78,12,0.81,52,25.71
2023,SP,3525409,61.95,95.2117,100,77.48,60,0.93,75,21.56
2023,SP,3529609,64.01,88.141,100,77.24,62,0.49,67,50.1
2023,SP,3532207,63.35,99.5728,100,89.98,13,13.66,60,18.23
2023,SP,3534302,68.03,99.8469,100,86.05,58,28.4,73,11.41
2023,SP,3534708,70.06,99.9183,100,90.07,57,37.54,70,9.21
2023,SP,3541901,65.18,94.1976,100,82.37,76,10.18,68,22.74
2023,SP,3542305,65.7,88.9643,100,86.2,64,6.83,80,32.44
2023,SP,3543402,73.16,99.9707,100,90.94,93,37.89,84,8.2
2023,SP,3555505,62.33,88.5018,100,77.52,57,18.43,58,16.23
2023,SP,3556107,64.88,98.7679,100,90.39,84,1.71,73,8.86
2023,PR,4107108,65.29,98.6668,100,89.83,69,8.92,50,20.25
2023,PR,4108502,57.58,83.8648,100,66.22,73,13.15,27,16.94
2023,PR,4116307,58.44,94.5223,100,45.83,19,29.56,80,15.81
2023,PR,4119152,71.33,100,100,89.9,84,33.8,75,9.84
2023,PR,4126108,62.66,98.7678,100,76.11,63,4.73,69,19.9
2023,PR,4126355,45.87,94.7907,0,80.39,74,25.06,52,16.64
2023,SC,4206751,53.91,62.8205,100,64.63,39,11.38,62,20.74
2023,SC,4208005,68.53,91.2424,100,90.85,80,23.65,69,17.68
2023,RS,4304002,57.78,96.6753,100,62.82,40,21.1,23,12.56
2023,RS,4305835,33.12,83.5845,0,39.96,19,0.74,62,48.43
2023,RS,4308409,49.82,63.5283,100,58.32,16,7.95,70,9.74
2023,RS,4310108,67.02,99.8798,100,84.69,48,22.37,92,10.16
2023,RS,4310850,60.28,93.9847,100,71.46,21,20.33,69,11.02
2023,RS,4312153,63.16,100,100,87.02,54,0.8,76,12.86
2023,RS,4315552,30.06,47.9082,0,67.35,31,8.31,63,14.69
2023,RS,4318200,67.39,76.4899,100,90.75,57,28.1,80,27.59
2023,RS,4319356,55.21,98.9209,100,58.01,44,6.15,21,17.61
2023,RS,4323002,68.7,99.3802,100,83.67,85,28.19,72,8.46
2023,MS,5002704,72.17,99.3622,100,91.3,81,33.23,88,11.43
2023,MT,5102686,63.74,80.6883,100,89.87,72,5.98,74,23.61
2023,GO,5202155,54.21,72.568,100,75.41,25,1.47,77,8.73
2023,GO,5204953,40.49,92.0964,0,90.85,34,0.59,56,15.6
2023,GO,5205703,43.75,70.9735,100,5.02,65,18.07,20,16.97
2023,GO,5211008,54.4,66.8974,100,71.34,79,1.51,52,10.41
2023,GO,5216809,60.42,81.7567,100,72.09,82,12.93,68,10.88
2022,RO,1100049,65.71,83.0564,100,89.77,77,21.68,85,5.37
2022,AM,1301852,56.84,83.1897,100,68.45,60,3.54,81,4.37
2022,AM,1304005,43.74,50.4649,100,44.69,26,4.71,61,4.32
2022,PA,1503408,43.3,67.1454,100,38.44,20,2.36,42,3.23
2022,PA,1504307,40.84,61.6603,100,34.24,7,3.12,40,3.23
2022,PA,1505536,68.48,95.0352,100,91.35,82,18.83,92,7
2022,PA,1507508,21.09,57.9896,0,28.45,65,4.84,6,4.95
2022,AP,1600402,45.52,47.1215,100,51.99,32,12.82,47,3.8
